id,name,node1,node2,weight,normalized_weight
13326525,Lofthill Drive,122857815,122857817,0.0007304999999959705,73
13326525,Lofthill Drive,122857817,122857822,0.0007197000000047638,71
13326541,Sky Lake Avenue,122747762,122620353,0.0007380999999924143,73
13326541,Sky Lake Avenue,122620353,122857885,0.0007268000000095753,72
13326556,Highland Avenue,122857947,122857950,0.0011607999999938556,116
13326561,Highland Avenue,122858025,122858028,0.00046289999999515885,46
13326561,Highland Avenue,122858028,122649103,0.0008767000000062808,87
13326582,North Emily Street,122858223,122858226,0.0014527000000086332,145
13326582,North Emily Street,122858226,122858231,0.001428300000000604,142
13326592,Wasco Road,122858274,122761536,0.002523699999997575,252
13326600,South Florette Street,122763140,122743879,0.0006996999999984155,69
13326600,South Florette Street,122743879,122634515,0.001024000000001024,102
13326719,Neartree Road,122794627,122859134,0.002083299999995347,208
13326752,West Fir Avenue,122793720,122859359,0.0008444000000054075,84
13326809,East Darian Road,122859659,122859660,0.0012810999999928185,128
13326858,Almondwood Street,122798372,122696117,0.0008262999999999465,82
13326858,Almondwood Street,122696117,1991835104,7.959999999940237e-05,7
13326858,Almondwood Street,1991835104,122859873,0.0005890999999991209,58
13326858,Almondwood Street,122859873,1991835100,0.00013839999999731845,13
13326881,West Westway Avenue,7134892249,122770391,0.00013220000000302434,13
13326881,West Westway Avenue,122770391,122859983,0.0005976000000060822,59
13326881,West Westway Avenue,122859983,122634273,0.0009179999999986421,91
13326881,West Westway Avenue,122634273,122859987,0.0008878000000009934,88
13326916,Lowell Street,122718146,122860127,0.0008829000000005749,88
13326937,Northampton Way,122860244,122860245,0.0006438999999929251,64
13327064,Locklin Way,122860832,122807105,0.0006129999999942015,61
13327065,Locklin Way,122621458,122860834,0.0006097000000053754,60
13327102,Fern Avenue,122861059,4030311467,0.0015494999999958736,154
13327148,Shade Tree Lane,122861409,122861413,0.0014502000000007342,145
13327171,Chang Drive,122861528,122861529,0.0010130000000074801,101
13327171,Chang Drive,122861529,122742125,0.0007722000000072171,77
13327222,North Hanover Street,122861969,122841754,0.0007074999999971965,70
13327222,North Hanover Street,122841754,122861971,0.0007419000000083997,74
13327222,North Hanover Street,122861971,122818276,0.0007683999999983371,76
13327222,North Hanover Street,122818276,122861974,0.0006599999999963302,65
13327222,North Hanover Street,122861974,122861978,0.0007024999999956094,70
13327222,North Hanover Street,122861978,122861982,0.0007185000000049513,71
13327230,West Catalpa Avenue,122807361,122862033,0.000869500000007406,86
13327230,West Catalpa Avenue,122862033,122862035,0.0008583000000044194,85
13327230,West Catalpa Avenue,122862035,122862037,0.0008915999999885571,89
13327230,West Catalpa Avenue,122862037,122862039,0.0008640000000070813,86
13327230,West Catalpa Avenue,122862039,122697609,0.0008650999999915143,86
13327230,West Catalpa Avenue,122697609,122862044,0.002189000000008434,218
